university,career,inscription_date,gender,age,location,email,postal_code,first_name,last_name
universidad nacional de jujuy,ingeniería en informática,2020-12-21,femaleale,115,almacen el descanso,hblack@gmail.com,2752,amanda,garcia
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-17,femaleale,92,abasto,crystalmarshall@gmail.com,1903,shannon,mora
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-04,male,87,aguada del loro,ryanjackson@hotmail.com,8520,john,anderson
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-21,male,106,la isabel,jasminemiller@yahoo.com,5743,marc,king
universidad nacional de jujuy,diseño industrial,2020-11-29,male,14,apoyaco,davidjackson@gmail.com,5317,paul,reynolds
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-19,male,81,perez,hortonwilliam@gmail.com,2121,brandon,reid
universidad nacional de jujuy,técnico para bioterios,2020-11-11,femaleale,8,achiras,allisoncastillo@yahoo.com,3246,stacey,carroll
universidad nacional de jujuy,licenciatura en musicoterapia,2020-09-11,male,71,cari larquea,criley@hotmail.com,7119,christopher,martinez
universidad nacional de jujuy,licenciatura en artes,2020-11-18,male,93,bernal este,emmawilliams@yahoo.com,1876,bryan,barrett
universidad nacional de jujuy,licenciatura en ciencia política,2020-11-15,femaleale,64,arroyo mal paso,susan77@hotmail.com,4157,emily,gregory
universidad nacional de jujuy,agronomía,2020-09-24,male,110,arroyo grande,pstark@gmail.com,7174,justin,gomez
universidad nacional de jujuy,licenciatura en psicología,2021-01-01,male,93,amalia,brianasmith@hotmail.com,6516,david,herrera
universidad nacional de jujuy,diseño industrial,2020-11-07,male,22,alcorta,wgarcia@gmail.com,2117,isaiah,williams
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-10-22,femaleale,43,alto el puesto,mauricewilliams@hotmail.com,4159,caitlin,bell
universidad nacional de jujuy,ingeniería mecánica,2020-12-23,male,47,6 de septiembre,uwarren@yahoo.com,5703,david,bray
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-09-05,male,95,aldea san jorge,christopherallen@yahoo.com,3252,jeffery,cooley
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-30,femaleale,108,america,harrellcindy@hotmail.com,6237,theresa,duke
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,male,48,corbett,heberteric@hotmail.com,6507,daniel,kennedy
universidad nacional de jujuy,técnico para bioterios,2020-10-08,femaleale,27,las palmas,davisjoshua@yahoo.com,2806,hayley,stevens
universidad nacional de jujuy,agronomía,2020-11-24,male,20,arenoso,michael06@hotmail.com,9225,paul,jackson
universidad nacional de jujuy,licenciatura en psicología,2020-09-06,femaleale,57,gregorio de laferrere,tbrown@yahoo.com,1757,denise,bonilla
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-18,femaleale,72,empalme villa constitucion,adkinsandrew@hotmail.com,2918,karen,ross
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-23,femaleale,39,despeñaderos,mitchell73@yahoo.com,7531,lisa,smith
universidad nacional de jujuy,licenciatura en sociología,2020-09-15,femaleale,31,calchaqui,andreanguyen@gmail.com,3050,kathryn,nguyen
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-06,male,109,acassuso,fgibbs@yahoo.com,1640,shawn,griffin
universidad nacional de jujuy,medicina,2020-10-27,femaleale,66,beccar,donnaellison@hotmail.com,1643,olivia,gonzales
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-27,male,21,calera,georgelevine@yahoo.com,3281,robert,hernandez
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-09-21,male,81,cantera aguirre,smithcameron@yahoo.com,7000,justin,aguirre
universidad nacional de jujuy,diseño de imagen y sonido,2020-10-08,femaleale,17,lote 11 escuela 107,amy82@gmail.com,6213,nancy,howard
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-24,femaleale,97,agua colorada,cynthiachurch@yahoo.com,5383,kathleen,garcia
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-12,femaleale,90,comandante granville,chenpaul@yahoo.com,5736,sarah,downs
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-11-07,male,45,alastuey,arielmartinez@gmail.com,6703,james,thomas
universidad nacional de jujuy,ciencias veterinarias,2020-12-11,male,53,punta lara,martinlaura@hotmail.com,1931,mr.,vincent
universidad nacional de jujuy,licenciatura en sociología,2021-01-06,male,14,angosto del perchel,courtney62@hotmail.com,4626,eric,reeves
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-18,femaleale,95,centella,pereznicole@yahoo.com,3261,gina,phillips
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-16,femaleale,61,ampata,bartonjoseph@hotmail.com,4174,katherine,walsh
universidad nacional de jujuy,licenciatura en administración,2020-10-30,male,11,corralito,waltondenise@yahoo.com,4753,robert,perez
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-19,male,102,abra mayo,powellalicia@gmail.com,4624,chad,warren
universidad nacional de jujuy,diseño de imagen y sonido,2020-12-10,femaleale,93,alta italia,marc93@hotmail.com,6207,rhonda,davies
universidad nacional de jujuy,arquitectura,2020-10-12,male,113,el cipres,amyjohnson@gmail.com,5585,derek,johnson
universidad nacional de jujuy,agronomía,2020-12-12,femaleale,57,3 de mayo,jstewart@gmail.com,5543,vanessa,nelson
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-28,male,71,la eduvigis,cherrystephen@gmail.com,3507,shawn,garrison
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-28,femaleale,98,wilde,bakermariah@gmail.com,1875,san,francis
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-09,femaleale,42,alto de leiva,cruzrichard@yahoo.com,4142,melissa,hammond
universidad nacional de jujuy,ingeniería en informática,2020-09-30,femaleale,105,isla victoria,martinezjames@yahoo.com,8400,kayla,hudson
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-09,femaleale,94,albardon,ashleesaunders@gmail.com,3412,julia,mendoza
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-15,femaleale,109,arroyo moreira,michellemontgomery@hotmail.com,3181,angela,russo
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-18,male,65,bme bavio gral mansilla,barrysawyer@hotmail.com,1911,tyler,anderson
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-15,male,62,albigasta,zowens@gmail.com,4235,troy,evans
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-12-28,femaleale,5,aguada san roque,qbarajas@gmail.com,8305,jo,gomez
universidad nacional de jujuy,agronomía,2020-09-23,femaleale,58,colonia berlin,donaldbarron@yahoo.com,2313,shannon,lawson
universidad nacional de jujuy,diseño industrial,2020-09-16,male,92,aconquija,ikelly@hotmail.com,4743,jordan,carr
universidad nacional de jujuy,licenciatura en sociología,2020-12-16,male,26,colonia lote 12,sfinley@hotmail.com,3543,bradley,burke
universidad nacional de jujuy,ingeniería en informática,2020-12-22,male,85,25 de mayo,pgregory@gmail.com,8201,david,kennedy
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-24,male,106,el molle,cruzjanice@gmail.com,5350,bruce,flores
universidad nacional de jujuy,bioquímica,2020-10-28,femaleale,104,kilometro 184,sharon67@yahoo.com,3620,jennifer,hall
universidad nacional de jujuy,ingeniería mecánica,2020-09-08,femaleale,8,casablanca,dillonashley@yahoo.com,2317,kimberly,gomez
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-11,male,14,aguada cecilio,torreswesley@gmail.com,8534,david,fisher
universidad nacional de jujuy,técnico para bioterios,2020-10-02,femaleale,28,calera argentina,kelly23@hotmail.com,5759,ariel,mack
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-14,femaleale,10,antonio carboni,arieldavis@hotmail.com,7243,lori,pennington
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-16,male,25,colonia cunci,jonesmegan@hotmail.com,3382,joshua,diaz
universidad nacional de jujuy,bioquímica,2020-09-05,male,36,anguil,justin85@hotmail.com,6326,matthew,pugh
universidad nacional de jujuy,licenciatura en administración,2021-01-24,male,109,arroyo corralito,eric02@hotmail.com,3122,scott,marshall
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-01-25,male,10,villa sauce,williamsregina@yahoo.com,6235,joel,wilson
universidad nacional de jujuy,agronomía,2020-10-01,femaleale,107,juan maria gutierrez,richardsonchase@gmail.com,1890,linda,kline
universidad nacional de jujuy,medicina,2020-11-30,femaleale,64,isla los laureles,jacqueline82@yahoo.com,2931,madison,white
universidad nacional de jujuy,licenciatura en psicología,2020-11-04,male,24,andrade,tobrien@yahoo.com,5575,jared,ware
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-01-22,male,116,fortin chaco,dmurray@gmail.com,8160,bryan,mann
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-16,male,12,colonia duportal,nbriggs@hotmail.com,2845,tom,dean
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-20,male,115,aguada de la peña,nelsonsarah@yahoo.com,5461,daniel,stephens
universidad nacional de jujuy,licenciatura en sociología,2020-12-28,male,6,el talar,erin18@yahoo.com,1617,paul,lynch
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-04,male,7,avanzada,morgan30@hotmail.com,5738,gregory,jimenez
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-10,male,21,aguada del loro,catherinetapia@gmail.com,8520,william,irwin
universidad nacional de jujuy,arquitectura,2020-09-08,male,1,san andres,louisjackson@hotmail.com,1651,joel,williams
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-11-20,femaleale,93,abra del trigo,erinleonard@gmail.com,4501,lori,maldonado
universidad nacional de jujuy,diseño de imagen y sonido,2020-09-13,male,5,realico,gsimpson@hotmail.com,6200,michael,harris
universidad nacional de jujuy,licenciatura en sociología,2020-12-28,male,87,anecon chico,ccollins@yahoo.com,8418,anthony,george
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-02,male,100,domselaar,matthewleblanc@hotmail.com,1984,kevin,robinson
universidad nacional de jujuy,licenciatura en administración,2020-12-28,femaleale,26,13 de enero,watkinspatricia@yahoo.com,5741,julie,ramos
universidad nacional de jujuy,ingeniería mecánica,2020-12-04,femaleale,85,aguada chacay co,krodriguez@gmail.com,8353,an,a
universidad nacional de jujuy,ciencias veterinarias,2021-01-01,male,46,aguango,rhonda74@gmail.com,5449,daniel,walker
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-11,femaleale,3,rincon de milberg,christysmith@hotmail.com,1648,sarah,marshall
universidad nacional de jujuy,medicina,2021-01-25,male,70,chacabuco,michelle32@hotmail.com,6740,peter,phillips
universidad nacional de jujuy,contador público,2020-11-02,male,27,pellegrini,samuel42@yahoo.com,6346,charles,nichols
universidad nacional de jujuy,técnico para bioterios,2020-09-01,male,103,abra pampa,sbaker@gmail.com,4640,travis,benson
universidad nacional de jujuy,ingeniería en informática,2021-01-11,male,38,villa angelica,sanchezcheryl@gmail.com,2000,eugene,jones
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-30,male,55,agua colorada,kristenross@hotmail.com,5383,david,daniels
universidad nacional de jujuy,farmacia,2021-01-21,femaleale,86,cacique ariacaiquin,brownlaura@hotmail.com,3041,caitlin,ferguson
universidad nacional de jujuy,farmacia,2021-01-06,male,80,carapachay,lewiswhitney@hotmail.com,1605,jose,pineda
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-11,femaleale,24,colonia la india,felicia24@yahoo.com,6352,jacqueline,long
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-24,male,104,aguaditas,brian55@yahoo.com,5707,seth,erickson
universidad nacional de jujuy,ingeniería electrónica,2020-11-21,femaleale,19,agua azul,ojones@gmail.com,4132,shannon,miller
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021-01-10,femaleale,101,diaz,christopherrusso@yahoo.com,2222,melissa,johns
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-08,male,60,america,dunnstacy@yahoo.com,6237,terry,kramer
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-09,male,57,el medano,johnsonantonio@yahoo.com,5263,ian,schultz
universidad nacional de jujuy,bioquímica,2020-09-13,male,66,francisco casal,fbrown@yahoo.com,6230,robert,ramirez
universidad nacional de jujuy,licenciatura en artes,2020-09-16,male,2,chumbicha,riddledavid@yahoo.com,4728,aaron,shah
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-17,femaleale,107,sarandi,warrenemma@yahoo.com,1872,laura,wong
universidad nacional de jujuy,diseño de imagen y sonido,2020-12-12,male,6,betbeder,walkercynthia@yahoo.com,3156,daniel,woods
universidad nacional de jujuy,ciencias veterinarias,2020-12-22,femaleale,90,cooper,maria37@yahoo.com,7639,angelica,morris
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-10-15,femaleale,18,haedo,josephescobar@yahoo.com,1706,stephanie,washington
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-27,male,54,caraguatay,ahernandez@yahoo.com,3557,jared,cook
universidad nacional de jujuy,actuario,2020-12-24,male,66,el duraznillo,williamclark@yahoo.com,4722,gregory,norton
universidad nacional de jujuy,agronomía,2020-09-11,femaleale,89,aguada grande,ymeyer@gmail.com,9053,linda,carter
universidad nacional de jujuy,licenciatura en sociología,2021-01-04,male,88,del valle,tgreene@gmail.com,6509,david,clements
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-09-23,male,103,colonia la yerba,qatkinson@gmail.com,2451,gregory,hawkins
universidad nacional de jujuy,agronomía,2021-01-29,femaleale,107,alpasinche,kristineharper@yahoo.com,5325,shelby,cantrell
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021-01-23,femaleale,40,banfield,matthewcook@yahoo.com,1828,kimberly,werner
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-16,male,85,alto huaco,rwilliams@gmail.com,5463,benjamin,smith
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-01,male,76,achiras,normansarah@hotmail.com,3246,christopher,moss
universidad nacional de jujuy,ingeniería mecánica,2020-10-15,male,9,cañadon ferrais,victoriapeterson@hotmail.com,9001,richard,ferguson
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-12-03,femaleale,95,estacion coronel pringles,williamsluke@yahoo.com,7536,brittney,west
universidad nacional de jujuy,bioquímica,2020-09-16,male,87,cortaderas,qtaylor@yahoo.com,4237,tyrone,mendoza
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-12-09,male,48,la banda,robertoliver@gmail.com,4133,timothy,wilkinson
universidad nacional de jujuy,ingeniería mecánica,2021-01-18,male,74,zona delta tigre,ehowell@hotmail.com,1649,zachary,johnson
universidad nacional de jujuy,técnico para bioterios,2020-09-26,femaleale,59,acostilla,rreid@yahoo.com,4701,lauren,herman
universidad nacional de jujuy,ingeniería mecánica,2020-09-17,male,113,arroyo claro,sanfordrobert@hotmail.com,5560,craig,young
universidad nacional de jujuy,bioquímica,2020-12-01,femaleale,49,agrelo,curtis75@gmail.com,5509,vanessa,hogan
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-09,male,23,francisco paz,jason81@yahoo.com,2111,jeffrey,barajas
universidad nacional de jujuy,agronomía,2020-09-24,femaleale,101,alfredo demarchi,qgraham@yahoo.com,6533,lisa,delacruz
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-12-28,male,70,agua de la mula,bradleywhitehead@yahoo.com,5600,robert,goodwin
